"ID","Mean-Pearson","Mean-Spearman","SD-Pearson","SD-Spearman"
1,0.283282774506422,0.223886621290593,0.191883360287074,0.174900130124262
2,0.283322421968451,0.225593966404774,0.191907504812908,0.174220034853714
3,0.283271609142765,0.224513438623278,0.191926171698564,0.174659592658181
4,-0.0551626398046593,-0.0175742620647777,0.20203984610595,0.216398031025928
5,0.283186551438415,0.224154286780775,0.191908437405794,0.17447481675787
6,0.468191479362907,0.376989459815547,0.137675236688793,0.166724407368462
7,-0.178650905651166,-0.112348014304536,0.191428662741624,0.194873478506821
8,-0.181639571369537,-0.0816555252846626,0.207525774494735,0.195596826883765
9,-0.162904620115978,0.049240542066629,0.225978442869795,0.233353082647528
10,0.347002890185389,0.28785808394504,0.176738237391913,0.173777955491405
11,0.347002890185389,0.28785808394504,0.176738237391913,0.173777955491405
12,0.327411331861504,0.285208921513269,0.178809997453461,0.175666840367934
13,0.311123797233759,0.270812854611399,0.182249387260187,0.178134314106258
14,0.319645023212526,0.280221175316067,0.180497888061935,0.176656605437003
15,0.303494433812873,0.26265551565444,0.183693732734691,0.178060384943106
16,0.314639024073725,0.274398644833427,0.181539013548828,0.177898189141504
17,0.37625468485833,0.314481460568417,0.182707498036581,0.184578719749232
18,0.37625468485833,0.314481460568417,0.182707498036581,0.184578719749232
19,0.37625468485833,0.314481460568417,0.182707498036581,0.184578719749232
20,0.376391166196037,0.309865424430642,0.182161683107544,0.185007264833843
21,0.376254160139101,0.314436288349332,0.18270628313822,0.184572585571232
22,0.0898547804248368,0.225170336909467,0.2072550907032,0.18395541832013
23,0.0898547804248368,0.225170336909467,0.2072550907032,0.18395541832013
24,0.194108098111322,0.0619386410690758,0.189879617404772,0.213165594756212
25,0.474704160127128,0.436052136269528,0.139748675276695,0.144347283575881
26,0.475992372542589,0.439955768868812,0.138268569169497,0.143438485286359
27,0.475836038350695,0.439872953133823,0.138051547961934,0.144107698635782
28,0.475836038350695,0.439872953133823,0.138051547961934,0.144107698635782
29,0.33131857772417,0.255408432147563,0.1746447150944,0.182284911919254
30,0.33131857772417,0.255408432147563,0.1746447150944,0.182284911919254
31,0.302930820538442,0.244560511951816,0.186399433315711,0.183549075352974
32,0.445807263221823,0.446906644080557,0.127585165838758,0.150776549717135
