"ID","Mean-Pearson","Mean-Spearman","SD-Pearson","SD-Spearman"
1,0.267819958873521,0.304072560728084,0.199483555987869,0.173332567768154
2,0.267731058131732,0.303152638668807,0.19966072808591,0.173379993173935
3,0.267755310482761,0.302600934623111,0.199582784620417,0.173950078869986
4,0.155152258082822,0.050439735132291,0.186485048097375,0.191542355916213
5,0.267728225866769,0.303251901614314,0.199570232063914,0.173166079144192
6,0.321785937015869,0.365379258422737,0.188480833643907,0.173901128225098
7,0.0990715632449685,-0.0179197041872661,0.210234367591131,0.200416099510632
8,0.0972866013154326,0.15154509454059,0.197492526043739,0.197423346708496
9,-0.102199205438265,0.0813617541878411,0.227596977110439,0.214729018004056
10,0.262552321759621,0.286567856385216,0.195536732658204,0.169430284033467
11,0.262552321759621,0.286567856385216,0.195536732658204,0.169430284033467
12,0.25482411835667,0.262853465364558,0.191067418179732,0.165869363287005
13,0.253357468678717,0.241868184545537,0.188115758608064,0.165487785503967
14,0.25408899728156,0.245245986870287,0.189612012335959,0.165218197153891
15,0.252600020262227,0.236335743804446,0.186695707758304,0.165574166634853
16,0.253687085876873,0.243627974727973,0.188643985207651,0.165647421598073
17,0.335378095125602,0.390832862789385,0.148263121059062,0.162460922906736
18,0.335378095125602,0.390832862789385,0.148263121059062,0.162460922906736
19,0.335378095125602,0.390832862789385,0.148263121059062,0.162460922906736
20,0.347704900123007,0.395753811405985,0.146068735638439,0.160400855051301
21,0.335370278511033,0.390765104460757,0.148266538402351,0.162414472915158
22,-0.185818460192279,-0.143967626576322,0.129914216151056,0.169126313664397
23,-0.185818460192279,-0.143967626576322,0.129914216151056,0.169126313664397
24,0.164147398488479,0.0290475258282701,0.207579757775829,0.209473926162945
25,0.36181055912976,0.36512987012987,0.177900569379425,0.177279717682778
26,0.376010026150774,0.383573310747224,0.177575551909591,0.178381995535924
27,0.376051056355149,0.383966685488425,0.177670261531176,0.17833395382597
28,0.376051056355149,0.383966685488425,0.177670261531176,0.17833395382597
29,0.282001866879557,0.32135422548466,0.158625273904312,0.159527235616358
30,0.282001866879557,0.32135422548466,0.158625273904312,0.159527235616358
31,0.30775847236458,0.371289290419725,0.151459632642146,0.14838618764022
32,0.295306401359324,0.298706945228684,0.182828473030403,0.176686749090748
33,0.311963299925497,0.381718426501035,0.148549251674715,0.149204287316661
34,0.038063706800277,0.0782514586862413,0.189047465352359,0.179337952860863
35,0.038063706800277,0.0782514586862413,0.189047465352359,0.179337952860863
36,0.393527750140664,0.410628727623108,0.17473565112324,0.174833502591243
37,0.393527750140664,0.410628727623108,0.17473565112324,0.174833502591243
38,0.22499145818225,0.234385469602861,0.179686737291718,0.176920419124712
39,0.342636250059182,0.366713307848438,0.175442662842785,0.172638912261658
40,0.342636250059182,0.366713307848438,0.175442662842785,0.172638912261658
41,0.342636250059182,0.366713307848438,0.175442662842785,0.172638912261658
42,0.254812153417211,0.19965367965368,0.196201725295345,0.177212025697826
43,0.254812153417211,0.19965367965368,0.196201725295345,0.177212025697826
44,0.0480402315744436,0.0905258079184935,0.249353640301246,0.227988027329554
45,0.0987022663974171,-0.00413796348578957,0.202870073640908,0.201476442530256
46,0.340382619999312,0.344764728025598,0.162067662569564,0.164738768386877
47,0.340382619999312,0.344764728025598,0.162067662569564,0.164738768386877
48,0.20991229330124,0.214273480143045,0.161412812590955,0.172194199307699
49,0.20991229330124,0.214273480143045,0.161412812590955,0.172194199307699
50,0.20991229330124,0.214273480143045,0.161412812590955,0.172194199307699
51,0.20991229330124,0.214273480143045,0.161412812590955,0.172194199307699
52,0.20991229330124,0.214273480143045,0.161412812590955,0.172194199307699
53,0.194281652257303,0.16626764539808,0.179681569468456,0.191429901681674
54,0.194281652257303,0.16626764539808,0.179681569468456,0.191429901681674
55,0.182599996205309,0.156695624791269,0.184527788904182,0.196985615087655
56,0.134839818173079,0.178927159796725,0.223986273408445,0.189360796028513
57,0.268900510431673,0.220545830980614,0.193372759632498,0.178680166037912
58,0.269932256710697,0.221207415772633,0.193741803959214,0.178694785824157
59,0.269892804837441,0.221134952004517,0.193755215312165,0.178812267161969
60,0.269509609729287,0.22094861660079,0.1935982911351,0.178628801700612
61,0.204989085599269,0.21502367272738,0.226271303616235,0.202952064100564
62,0.204989085599269,0.21502367272738,0.226271303616235,0.202952064100564
63,0.205050342844716,0.21502367272738,0.226266176058066,0.202952064100564
64,0.20504902164822,0.214879667140978,0.226268922246022,0.202762546974682
65,0.218878464639613,0.226044607566347,0.223847667093954,0.20131503953317
66,0.178973206507371,0.186067193675889,0.231074460465884,0.208835631215564
67,0.178973206507371,0.186067193675889,0.231074460465884,0.208835631215564
68,0.178973206507371,0.186067193675889,0.231074460465884,0.208835631215564
69,0.178973206507371,0.186067193675889,0.231074460465884,0.208835631215564
70,0.191818562724921,0.197529644268775,0.227710749827656,0.205339044084427
71,0.191818562724921,0.197529644268775,0.227710749827656,0.205339044084427
72,0.191818562724921,0.197529644268775,0.227710749827656,0.205339044084427
73,0.191818562724921,0.197529644268775,0.227710749827656,0.205339044084427
74,0.0605003515690896,-0.0321195189879934,0.201364298122764,0.201930310748708
75,0.0605003515690896,-0.0321195189879934,0.201364298122764,0.201930310748708
76,0.253357468678717,0.241868184545537,0.188115758608064,0.165487785503967
77,0.355304445903398,0.34845285149633,0.162802490201149,0.165397292463488
78,0.355304445903398,0.34845285149633,0.162802490201149,0.165397292463488
79,0.355304445903398,0.34845285149633,0.162802490201149,0.165397292463488
80,0.355304445903398,0.34845285149633,0.162802490201149,0.165397292463488
81,0.35498561277479,0.348370976849238,0.162858256953006,0.165339734752316
82,0.35498561277479,0.348370976849238,0.162858256953006,0.165339734752316
83,0.35498561277479,0.348370976849238,0.162858256953006,0.165339734752316
84,0.355442470879962,0.356804065499718,0.164017622902231,0.164852939889758
85,0.337222323827632,0.341663843402974,0.162132581702944,0.165743617993477
86,0.227861471390204,0.111370860272791,0.203774592686368,0.18275866728818
87,0.145729771223868,0.103188046251516,0.227473209491119,0.195104738793082
88,0.247107981926665,0.213317334839074,0.177646262136695,0.16128514551246
89,0.291899626383558,0.297000752870318,0.185388306066353,0.181141316508396
90,0.291899626383558,0.297000752870318,0.185388306066353,0.181141316508396
91,0.291899626383558,0.297000752870318,0.185388306066353,0.181141316508396
92,0.291899626383558,0.297000752870318,0.185388306066353,0.181141316508396
93,0.194281652257303,0.16626764539808,0.179681569468456,0.191429901681674
94,0.194281652257303,0.16626764539808,0.179681569468456,0.191429901681674
95,0.23542780796733,0.248503670242801,0.15905308910929,0.171683745783796
96,0.360834538861013,0.380396198004894,0.178497999518086,0.176254752749059
97,0.393534876464326,0.409457440965404,0.174735069221335,0.175110753449639
98,0.393534876464326,0.409457440965404,0.174735069221335,0.175110753449639
99,0.336254386876168,0.385766045548654,0.185460881419758,0.18076749851086
100,0.369082827656465,0.372364310717356,0.177406747409723,0.176899913371076
101,0.36181055912976,0.36512987012987,0.177900569379425,0.177279717682778
102,0.357553843941434,0.362422330875256,0.16405808356899,0.164161349828027
103,0.357553843941434,0.362422330875256,0.16405808356899,0.164161349828027
104,0.393556271277351,0.412823839351736,0.174732700375864,0.174439472121066
105,0.393536876908757,0.410799345225087,0.174734044311394,0.175593227072418
