"ID","Mean-Pearson","Mean-Spearman","SD-Pearson","SD-Spearman"
1,-0.088947131683062,-0.0385102578580839,0.148900390787134,0.170925874418396
2,-0.0890665318693771,-0.0387737624694146,0.148893447031917,0.170657277507439
3,-0.0890696027187141,-0.0387361189535103,0.148891302159299,0.170859360990691
4,-0.0466296589199163,0.101249764728026,0.148924527386328,0.17397680944137
5,-0.0890038340935722,-0.0381874647092038,0.148898164751596,0.170576935207078
6,-0.0590140223343747,0.0029888951628082,0.159472324497766,0.176315681231625
7,-0.0227525088630341,0.107134387351779,0.148490405201618,0.178587296867125
8,-0.00791577892327217,0.11976002258611,0.149671067739292,0.169968732157138
9,-0.224539760578724,-0.210999435347261,0.141464080119201,0.15574076795166
10,-0.111665445046142,-0.0778091473743648,0.149148756990892,0.167967579876388
11,-0.111665445046142,-0.0778091473743648,0.149148756990892,0.167967579876388
12,-0.106810422546853,-0.0752409185017881,0.148869049576987,0.16675134423189
13,-0.102604901015474,-0.0630463015245624,0.14865147780686,0.168351161612562
14,-0.104745146187087,-0.0701054018445323,0.148762094242274,0.167323901393497
15,-0.100818270847779,-0.0585629587803501,0.148562488508876,0.169544503495997
16,-0.103457311925333,-0.068416149068323,0.148690806421373,0.16698291005751
17,0.184138542092861,0.212558817993601,0.155167715452251,0.169132733536401
18,0.184138542092861,0.212558817993601,0.155167715452251,0.169132733536401
19,0.184138542092861,0.212558817993601,0.155167715452251,0.169132733536401
20,0.189943126118894,0.217789384528515,0.155623912145171,0.168315173246975
21,0.184111936449523,0.212558817993601,0.155167795831463,0.169132733536401
22,-0.198215941728148,-0.0953199698851873,0.123945076349044,0.181823648386592
23,-0.198215941728148,-0.0953199698851873,0.123945076349044,0.181823648386592
24,0.298802851832935,0.277367777150386,0.190724360057687,0.182192340100001
25,0.138587897782385,0.151971579145492,0.162179573578082,0.184954169054734
26,0.136080436081354,0.148956333521551,0.161964872347871,0.184825660834033
27,0.13710789235087,0.150399021268586,0.162111538641322,0.184141351930502
28,0.13710789235087,0.150399021268586,0.162111538641322,0.184141351930502
29,-0.0417452274787032,-0.0186175418784114,0.172859476725881,0.187471528202669
30,-0.0417452274787032,-0.0186175418784114,0.172859476725881,0.187471528202669
31,-0.105213683542371,-0.0842292490118577,0.16998711929442,0.20402139308871
32,0.281927181251431,0.259929418407679,0.158149174566748,0.167726346399886
33,-0.102671194942007,-0.0922689629211368,0.171656967688802,0.198333045096209
34,-0.114230594392239,-0.0711942405420666,0.197113239725249,0.181254161293548
35,-0.114230594392239,-0.0711942405420666,0.197113239725249,0.181254161293548
36,0.12464147859473,0.134728966685488,0.160714892916749,0.181753733887627
