"ID","fcln2fcln","fcln.opt2ln","fclc2fclc","fclc.opt2lc","fcln2fclc","fcln.opt2lc","fclc2fcln","fclc.opt2ln"
180,0.146599803561136,0.360770997734273,0.0880909268070637,0.501392250282898,0.118410577454886,0.511798059896193,0.107513896907944,0.355202802288597
181,0.146599803561136,0.360770997734273,0.0880909268070637,0.501392250282898,0.118410577454886,0.511798059896193,0.107513896907944,0.355202802288597
182,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
183,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
184,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
185,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
186,0.158126649661022,0.352938095594775,0.0650865480527277,0.528694959318097,0.131983765464481,0.535428816095017,0.120487802470017,0.354952392809341
187,0.163074084113291,0.355661898006724,0.0550224424337471,0.530032318199528,0.129908931014836,0.536912594070457,0.117819420057889,0.356411128179495
188,0.163074084113291,0.355661898006724,0.0550224424337471,0.530032318199528,0.129908931014836,0.536912594070457,0.117819420057889,0.356411128179495
189,0.158400189961007,0.350854695560465,0.059164233001626,0.529474280016066,0.129818735902633,0.536505129997349,0.11941555608966,0.352588360638219
