"ID","Mean-Pearson","Mean-Spearman","SD-Pearson","SD-Spearman"
1,0.119947646702162,0.104795783926219,0.176632475628756,0.188385637024608
2,0.11992515188212,0.102565405608884,0.176628708179638,0.188632512046432
3,0.119876510431902,0.103824581215886,0.176636513837836,0.187783921398591
4,0.151021358461194,0.211482213438735,0.175957047416973,0.188426982066588
5,0.11993534854627,0.103786937699981,0.176643384132102,0.187865160444237
6,0.0970028116788317,0.0706982872200263,0.184652230215554,0.199640473057704
7,0.161380946456973,0.198609072087333,0.171691117226622,0.184314882393749
8,0.153842040512553,0.141230001882176,0.170046425511123,0.175111852979674
9,-0.1998975852316,-0.111297760210804,0.156361500503619,0.170238956355529
10,0.0949919006846492,0.0627291549030679,0.175499222403023,0.188671849938667
11,0.0949919006846492,0.0627291549030679,0.175499222403023,0.188671849938667
12,0.0993059574805552,0.044274421230943,0.175841286012857,0.188959150839142
13,0.101940301005554,0.0522943722943723,0.175731755847478,0.190261815994153
14,0.100582356339097,0.0483192170148692,0.175794203292245,0.190248025610646
15,0.103070463898603,0.0527282138151703,0.175674526811923,0.189854222361656
16,0.101396481230446,0.0519066440805571,0.175743265187629,0.190146336393971
17,0.0318037944283369,0.0178176171654433,0.170830405495465,0.196635905844584
18,0.0318037944283369,0.0178176171654433,0.170830405495465,0.196635905844584
19,0.0318037944283369,0.0178176171654433,0.170830405495465,0.196635905844584
20,0.0299921527656034,0.0121080368906456,0.170157141521634,0.197431505486473
21,0.0317797505792902,0.0178176171654433,0.170831689033662,0.196635905844584
22,-0.131919718555206,-0.082386598908338,0.161544489643041,0.197879631981656
23,-0.131919718555206,-0.082386598908338,0.161544489643041,0.197879631981656
24,0.261389920611001,0.292605872388481,0.164529877208142,0.183241918627142
25,0.127415547270256,0.110817805383023,0.18642545638366,0.211712945850564
26,0.1180059636265,0.0815302089215133,0.186731109903882,0.213151382790335
27,0.117932675868256,0.0839205721814417,0.186789271414848,0.21314268339924
28,0.117932675868256,0.0839205721814417,0.186789271414848,0.21314268339924
29,-0.131972150013043,-0.0667852437417655,0.179349291523114,0.200944353438815
30,-0.131972150013043,-0.0667852437417655,0.179349291523114,0.200944353438815
31,-0.209173267340896,-0.17886598908338,0.16162755837456,0.190703807635582
32,0.207285627382259,0.189348767174854,0.153790128739448,0.172911679938299
33,-0.196028168550835,-0.163253340862036,0.164246269667334,0.193173928026735
34,0.0184013301145882,-0.0286984754376059,0.22652247883992,0.200055343968835
35,0.0184013301145882,-0.0286984754376059,0.22652247883992,0.200055343968835
36,0.100490245786487,0.0546085074345944,0.189467499943334,0.208508744586298
37,0.100490245786487,0.0546085074345944,0.189467499943334,0.208508744586298
38,-0.0791741725358695,0.0294362883493318,0.261236023122337,0.203171244140927
39,0.10815268753831,0.0503058535667231,0.186786448182472,0.198875954762053
40,0.10815268753831,0.0503058535667231,0.186786448182472,0.198875954762053
41,0.10815268753831,0.0503058535667231,0.186786448182472,0.198875954762053
42,0.236409920911351,0.258065123282515,0.155840202268465,0.155630119270919
43,0.236409920911351,0.258065123282515,0.155840202268465,0.155630119270919
44,0.148960745451134,0.155268210050819,0.162606842413148,0.174398082725007
45,0.149816995366062,0.211096367400715,0.176903766429503,0.183569264771274
46,0.100476921550461,0.0630143045360437,0.181447461129918,0.197139162149803
47,0.100476921550461,0.0630143045360437,0.181447461129918,0.197139162149803
48,0.100815607925131,0.0793233578016187,0.208779312071401,0.208332054592316
49,0.100815607925131,0.0793233578016187,0.208779312071401,0.208332054592316
50,0.100815607925131,0.0793233578016187,0.208779312071401,0.208332054592316
51,0.100815607925131,0.0793233578016187,0.208779312071401,0.208332054592316
52,0.100815607925131,0.0793233578016187,0.208779312071401,0.208332054592316
53,0.162282712504724,0.135620176924525,0.217798223929687,0.211020757529857
54,0.162282712504724,0.135620176924525,0.217798223929687,0.211020757529857
55,0.16387126300121,0.137773386034256,0.217413693654737,0.205683999433055
56,0.255183739119152,0.0150103519668737,0.280925815514805,0.177907545868234
57,0.233855860603278,0.251746659137963,0.156881807341294,0.154494516757507
58,0.234363984049837,0.250887445887446,0.15699849620359,0.154302463880684
59,0.234399769670117,0.250887445887446,0.157000302533045,0.154302463880684
60,0.234169440344724,0.251828533785055,0.156952497106607,0.154887258179042
61,0.203135300754969,0.24918878223226,0.151598877235317,0.160018940256686
62,0.203135300754969,0.24918878223226,0.151598877235317,0.160018940256686
63,0.20314342966748,0.249143610013175,0.151598015063986,0.160072571198767
64,0.203162290124686,0.249143610013175,0.151594313362349,0.160072571198767
65,0.204828686861865,0.244549218897045,0.151955299165601,0.161684667580277
66,0.198268511995506,0.243250517598344,0.151543213175446,0.154860944712016
67,0.198268511995506,0.243250517598344,0.151543213175446,0.154860944712016
68,0.198268511995506,0.243250517598344,0.151543213175446,0.154860944712016
69,0.198268511995506,0.243250517598344,0.151543213175446,0.154860944712016
70,0.201003660289645,0.242778091473744,0.151248953754669,0.156532750604832
71,0.201003660289645,0.242778091473744,0.151248953754669,0.156532750604832
72,0.201003660289645,0.242778091473744,0.151248953754669,0.156532750604832
73,0.201003660289645,0.242778091473744,0.151248953754669,0.156532750604832
