"flux","G variance","E variance","G-by-E varicane","residual","G%","E%","GxE%","e%","h2"
"X55","0.000149170275529421","0.00334246679525763","1.9639055785346e-08","0.00115136054024706","0.032127874503704","0.719891099950773","4.2298046135766e-06","0.247976795740909","0.0384912790771033"
"X56","1.54362148107458","10.6013311596247","2.81770548805311","5.93387970208793","0.0738697239499844","0.507324765731223","0.134840781322855","0.283964728995938","0.10248349115953"
"X57","2.45052174960897","17.4452656994893","13.4745428040974","13.0384830354487","0.0528029392686191","0.375904154044765","0.290344480913379","0.280948425773237","0.0852845956202919"
"X58","2.4467110430161","17.3266681577467","12.9056692902639","13.5558861616296","0.0529190981104919","0.374752733791336","0.279132421992564","0.293195746105608","0.0855675945263995"
"X59","0.611737922015855","4.33155178788476","3.2266212215392","3.38876886529686","0.0529245495829519","0.374744509239513","0.279151363155692","0.293179578021843","0.0855766651042533"
"X60","15.3027286192806","108.587940724645","82.810058291947","82.7016829373718","0.0528769908618562","0.375214361585847","0.286141563672251","0.285767083880046","0.0854608612434557"
"X61","1.26659910980334","9.76011078251543","18.8611447333026","6.40235137266401","0.0349019542590412","0.268946138883217","0.519730991171385","0.176420915686356","0.0651278914949131"
"X62","1.26659910980334","9.76011078251543","18.8611447333026","6.40235137266401","0.0349019542590412","0.268946138883217","0.519730991171385","0.176420915686356","0.0651278914949131"
"X63","1.26745554277305","9.76931592482974","18.8718945491123","6.39348059699082","0.0349140659989104","0.269111246472167","0.51985616029624","0.176118527232683","0.0651361321416725"
"X64","0.316840965072892","2.44196289820698","4.7176292821156","1.59884806612149","0.034912523115075","0.26907848267093","0.519832848389172","0.176176145824823","0.0651360329851144"
"X65","0.379644576361052","2.92173048732467","4.16320424225663","2.32866768150055","0.0387659554433621","0.298341345936743","0.425109695241504","0.237783003378391","0.0694641332947107"
"X66","0.243085058362026","1.76725396882565","4.74546797181106","1.29563694971025","0.0301914861372169","0.219495283092547","0.589393405958191","0.160919824812045","0.0604082012176284"
"X67","0.243085058362026","1.76725396882565","4.74546797181106","1.29563694971025","0.0301914861372169","0.219495283092547","0.589393405958191","0.160919824812045","0.0604082012176284"
"X68","0.243085058362026","1.76725396882565","4.74546797181106","1.29563694971025","0.0301914861372169","0.219495283092547","0.589393405958191","0.160919824812045","0.0604082012176284"
"X69","0.243085058362026","1.76725396882565","4.74546797181106","1.29563694971025","0.0301914861372169","0.219495283092547","0.589393405958191","0.160919824812045","0.0604082012176284"
"X70","0.265854444140781","2.00410032887687","4.74517597939579","1.41644525435725","0.0315308127362305","0.237689884698607","0.562786361124579","0.167992941440583","0.0614858898909859"
"X71","0.265854444140781","2.00410032887687","4.74517597939579","1.41644525435725","0.0315308127362305","0.237689884698607","0.562786361124579","0.167992941440583","0.0614858898909859"
"X72","0.265854444140781","2.00410032887687","4.74517597939579","1.41644525435725","0.0315308127362305","0.237689884698607","0.562786361124579","0.167992941440583","0.0614858898909859"
"X73","0.265854444140781","2.00410032887687","4.74517597939579","1.41644525435725","0.0315308127362305","0.237689884698607","0.562786361124579","0.167992941440583","0.0614858898909859"
"X74","10.0476650281995","10.4239426472463","69.6300612833592","12.1978513844079","0.0982181049773233","0.101896300317677","0.68064895172286","0.119236642982141","0.210432975456214"
"X75","10.0476650281995","10.4239426472463","69.6300612833592","12.1978513844079","0.0982181049773233","0.101896300317677","0.68064895172286","0.119236642982141","0.210432975456214"
"X76","1.55257925032192","2.84531662531808","4.2342520424358","1.96587494725747","0.146497065542338","0.268476173478099","0.39953226146419","0.185494499515373","0.240166147972551"
"X77","0.00100459332254151","0.00467332122972553","0.000845800524464231","0.000901294350597096","0.13529859219357","0.629402733486773","0.113912383915796","0.121386290403862","0.160471001468413"
"X78","0.00100459332254151","0.00467332122972553","0.000845800524464231","0.000901294350597096","0.13529859219357","0.629402733486773","0.113912383915796","0.121386290403862","0.160471001468413"
"X79","0.00100459332254151","0.00467332122972553","0.000845800524464231","0.000901294350597096","0.13529859219357","0.629402733486773","0.113912383915796","0.121386290403862","0.160471001468413"
"X80","0.00100459332254151","0.00467332122972553","0.000845800524464231","0.000901294350597096","0.13529859219357","0.629402733486773","0.113912383915796","0.121386290403862","0.160471001468413"
"X81","0.00100059772199067","0.00463872300524415","0.00082924248785103","0.000911002087820589","0.135590333701171","0.628590277996075","0.112370099567306","0.123449288735448","0.160883261987936"
"X82","0.00100059772199067","0.00463872300524415","0.00082924248785103","0.000911002087820589","0.135590333701171","0.628590277996075","0.112370099567306","0.123449288735448","0.160883261987936"
"X83","0.00100059772199067","0.00463872300524415","0.00082924248785103","0.000911002087820589","0.135590333701171","0.628590277996075","0.112370099567306","0.123449288735448","0.160883261987936"
"X84","0.000173047595017905","0.00076677742197457","0.000130589569032463","0.000166812987593128","0.139867231144757","0.619754553103159","0.105550160550153","0.134828055201931","0.166558604607177"
"X85","0.0705670258692155","0.312358731101961","0.0710420160547576","0.056236957693583","0.138311194742742","0.612222334084313","0.139242174322003","0.110224296850942","0.165902622625967"
"X86","2.76054102523333","5.6720325840444","7.48020040803056","3.27200669175963","0.143892237659434","0.295652719207963","0.389902836079588","0.170552207053014","0.22972648079427"
"X87","1.84423084191771","1.86410116078607","7.34298457392768","2.26995720258994","0.138442529782276","0.139934152820559","0.551222405276387","0.170400912120779","0.266790872998664"
"X88","7.00462489221025","24.9038471095705","7.35436003318386","7.08597155726484","0.151128494142718","0.537313699155456","0.158674215150978","0.152883591550847","0.190747806239492"
"X89","0.00797503084828298","0.0351788223020149","0.00796932414288161","0.00840819569049933","0.133963496028715","0.590929127598981","0.13386763555859","0.141239740813714","0.164051313696333"
"X90","0.00797503084828298","0.0351788223020149","0.00796932414288161","0.00840819569049933","0.133963496028715","0.590929127598981","0.13386763555859","0.141239740813714","0.164051313696333"
"X91","0.00797503084828298","0.0351788223020149","0.00796932414288161","0.00840819569049933","0.133963496028715","0.590929127598981","0.13386763555859","0.141239740813714","0.164051313696333"
"X92","0.00797503084828298","0.0351788223020149","0.00796932414288161","0.00840819569049933","0.133963496028715","0.590929127598981","0.13386763555859","0.141239740813714","0.164051313696333"
"X93","0.000160290210981989","0.00340245450107004","6.03549187243976e-08","0.00116990824751294","0.0338685655206385","0.718922587315269","1.27527096432592e-05","0.247196094454449","0.04055172976434"
"X94","0.000160290210981989","0.00340245450107004","6.03549187243976e-08","0.00116990824751294","0.0338685655206385","0.718922587315269","1.27527096432592e-05","0.247196094454449","0.04055172976434"
"X95","0.000366338913085451","0.00400972210726917","0.000118135577807967","0.00142243990882422","0.0619167516295535","0.677702965618082","0.0199666783092833","0.240413604443081","0.0749222734618513"
"X96","0.106940668761049","0.387485767308059","0.0780029661315657","0.097498927202638","0.159630014237939","0.578398838056577","0.116434792660643","0.145536355044842","0.193408272281482"
"X97","0.0374405044089574","0.145139965628679","0.0241282571445697","0.035969599566196","0.154280379754612","0.598075516562934","0.0994248537471778","0.148219249935276","0.184788182267032"
"X98","0.0374405044089574","0.145139965628679","0.0241282571445697","0.035969599566196","0.154280379754612","0.598075516562934","0.0994248537471778","0.148219249935276","0.184788182267032"
"X99","0.0513886110251618","0.242416579333425","0.0624453461319228","0.0339846168212039","0.131686268110534","0.621206411765233","0.160019787048868","0.0870875330753648","0.15765867686719"
"X100","0.173303610906318","0.535815254876667","0.142945564160031","0.142180589746692","0.174306742778962","0.538916709931208","0.143772974799152","0.143003572490677","0.215508621750081"
"X101","0.0424205164219156","0.117766933805208","0.0355385658509274","0.0345472482889295","0.184218157233882","0.511422522840194","0.154332140765984","0.150027179159941","0.231112273491483"
"X102","8.13668263602112e-05","0.000356344782612844","6.50309164653375e-05","7.35037370479328e-05","0.141201482173851","0.61838975072103","0.11285264772868","0.127556119376439","0.168151554035509"
"X103","8.13668263602112e-05","0.000356344782612844","6.50309164653375e-05","7.35037370479328e-05","0.141201482173851","0.61838975072103","0.11285264772868","0.127556119376439","0.168151554035509"
"X104","2.95412428500232e-08","1.14503793579911e-07","1.90356594669094e-08","2.83797583701692e-08","0.154294227302024","0.598054538302843","0.0994234529516057","0.148227781443527","0.184805820318953"
"X105","2.84157353212354e-07","1.10159020606611e-06","1.83067129664072e-07","2.73069173078639e-07","0.154275391120772","0.598077994373266","0.0993912447135428","0.148255369792419","0.184782577634721"
"X106","0.412147412809263","1.84596422225843","0.442929294461037","0.318591149926141","0.13648928146361","0.611320907211874","0.14668319941183","0.105506611912686","0.164074571640367"
"X107","0.412147412809263","1.84596422225843","0.442929294461037","0.318591149926141","0.13648928146361","0.611320907211874","0.14668319941183","0.105506611912686","0.164074571640367"
"X108","0.00024707284719766","0.00112679883286465","0.000206792322416843","0.000223437994082096","0.136950597953219","0.624576013447361","0.114623409768962","0.123849978830457","0.162839130838278"
"X109","0.00024707284719766","0.00112679883286465","0.000206792322416843","0.000223437994082096","0.136950597953219","0.624576013447361","0.114623409768962","0.123849978830457","0.162839130838278"
"X110","0.00024707284719766","0.00112679883286465","0.000206792322416843","0.000223437994082096","0.136950597953219","0.624576013447361","0.114623409768962","0.123849978830457","0.162839130838278"
"X111","0.00024707284719766","0.00112679883286465","0.000206792322416843","0.000223437994082096","0.136950597953219","0.624576013447361","0.114623409768962","0.123849978830457","0.162839130838278"
"X112","0.287572671211861","1.14310763429392","0.237612000027126","0.253238756574827","0.149658091343276","0.594894174148838","0.123657641925647","0.131790092582239","0.180375821280714"
"X113","0.0463829087100506","0.165073045169079","0.0362652497562121","0.0389389950063185","0.161804495112457","0.575849196893318","0.126509539615388","0.135836768378837","0.196102305706655"
"X114","0.294355950878721","0.129022348422855","0.000643923839137132","0.309213781498533","0.401447758997521","0.175962919996454","0.000878194517267253","0.421711126488758","0.558906320715658"
"X115","0.00311442141417748","0.0141903842081841","0.00262558420927842","0.00279348168712839","0.137055052947522","0.624470359131532","0.115542996584445","0.122931591336501","0.162963486468713"
"X116","0.000630482236030661","0.00221800448745014","0.0010887116154848","0.000987007341926653","0.128037347927436","0.450428887659348","0.221093854732633","0.200439909680582","0.178082554236535"
"X117","0.000630482236030661","0.00221800448745014","0.0010887116154848","0.000987007341926653","0.128037347927436","0.450428887659348","0.221093854732633","0.200439909680582","0.178082554236535"
"X118","0.000630482236030661","0.00221800448745014","0.0010887116154848","0.000987007341926653","0.128037347927436","0.450428887659348","0.221093854732633","0.200439909680582","0.178082554236535"
"X119","0.000630482236030661","0.00221800448745014","0.0010887116154848","0.000987007341926653","0.128037347927436","0.450428887659348","0.221093854732633","0.200439909680582","0.178082554236535"
"X120","0.000512987607853291","0.00248554629611888","0.000772553336342161","0.000749032929013578","0.11348981634034","0.549885003718486","0.170914335770199","0.165710844170975","0.146328355724514"
"X121","0.000489417972958199","0.00243740426924884","0.00085013085490309","0.000633521409535947","0.11096719235554","0.552639917899073","0.192752696704638","0.14364019304075","0.14304724254984"
"X122","0.000489417972958199","0.00243740426924884","0.00085013085490309","0.000633521409535947","0.11096719235554","0.552639917899073","0.192752696704638","0.14364019304075","0.14304724254984"
"X123","0.000489417972958199","0.00243740426924884","0.00085013085490309","0.000633521409535947","0.11096719235554","0.552639917899073","0.192752696704638","0.14364019304075","0.14304724254984"
"X124","0.000962104582452308","0.00439700052670783","0.00113104062175385","0.00123620061499455","0.124522580192355","0.569091822946333","0.146387512430476","0.159998084430835","0.156485938672801"
"X125","0.000294296707576647","0.00143915534257959","0.000254839359683162","0.000282038136935426","0.129627308068433","0.633897111819744","0.11224773956062","0.124227840551202","0.153887775370308"
"X126","4168.65767230991","3014.65456344246","88.8027214446275","4160.675181763","0.364622950447083","0.263684938392186","0.00776737090117755","0.363924740259553","0.484738634800538"
"X127","0.185046358919043","0.682909313164295","0.148950037419471","0.160350262720518","0.157184472438539","0.580085664695822","0.126523067993589","0.13620679487205","0.190562029730945"
"X128","4173.99515694382","3006.13005899483","95.03098522298","4151.76848810107","0.365277208912203","0.263074286454302","0.00831640951587576","0.363332095117619","0.485589655012894"
"X129","5.6572946021395e-05","0.000260342474526578","4.63092638981486e-05","5.22861404957664e-05","0.136152760952274","0.626560029002827","0.11145140178869","0.125835808256208","0.161738396136522"
"X130","6.72003245335525e-05","0.000303919273946681","5.74271943328279e-05","5.94973925979687e-05","0.137693115792285","0.622729013133761","0.117668022792778","0.121909848281176","0.16386547724643"
"X131","5.6572946021395e-05","0.000260342474526578","4.63092638981486e-05","5.22861404957664e-05","0.136152760952274","0.626560029002827","0.11145140178869","0.125835808256208","0.161738396136522"
"X132","6.72003245335525e-05","0.000303919273946681","5.74271943328279e-05","5.94973925979687e-05","0.137693115792285","0.622729013133761","0.117668022792778","0.121909848281176","0.16386547724643"
"X133","0.506579825807748","1.95755074261083","0.413310824593917","0.465496264399546","0.151537323672354","0.585577998521899","0.123637012397618","0.139247665408129","0.183738719770572"
"X134","0.324077870384813","2.11304484762311","4.69469927020696","1.47606307938435","0.037648954166996","0.245477818422179","0.545395208386109","0.171478019024716","0.0721127577643419"
"X135","0.000661150156410371","0.010684447430499","1.76887164366614e-07","0.00222621437221952","0.0487143162213062","0.787242573767448","1.30332530014512e-05","0.164030076758244","0.0546959822427911"
"X136","8.19843054764898e-10","3.16849064498461e-08","2.21675063171557e-09","8.26044007051961e-09","0.0190741285949282","0.73716789650178","0.0515740011048288","0.192183973798463","0.0227752235005748"
"X137","0.294355950878721","0.129022348422855","0.000643923839137132","0.309213781498533","0.401447758997521","0.175962919996454","0.000878194517267253","0.421711126488758","0.558906320715658"
"X138","0.294355950878721","0.129022348422855","0.000643923839137132","0.309213781498533","0.401447758997521","0.175962919996454","0.000878194517267253","0.421711126488758","0.558906320715658"
"X139","0.000860697366853329","0.00446218593750884","0.000891614242059296","0.0009377702454774","0.120339085713235","0.62388406968808","0.124661753167184","0.131115091431501","0.145077374413299"
"X140","0.558308046483916","2.16008024217345","0.534652670072155","0.443402471815885","0.151039250829692","0.584367185041631","0.144639754433701","0.119953809694975","0.183388130145807"
"X141","0.0970401909669029","0.349079173380899","0.0736004508662813","0.0855289692571628","0.160331079477803","0.576753200232958","0.121603632679047","0.141312087610192","0.194406010294573"
"X142","0.0970401909669029","0.349079173380899","0.0736004508662813","0.0855289692571628","0.160331079477803","0.576753200232958","0.121603632679047","0.141312087610192","0.194406010294573"
"X143","2.56770508013169e-07","9.94746581384851e-07","1.65873197815169e-07","2.46345134135955e-07","0.154333738837483","0.597899502901849","0.0996992644904202","0.148067493770248","0.184870198729651"
"X144","6.42011706009063e-08","2.48888665430578e-07","4.13997655138352e-08","6.16466344729883e-08","0.154279212056125","0.598094191008226","0.0994860863595013","0.148140510576147","0.184784200557074"
"X145","2.56770508013169e-07","9.94746581384851e-07","1.65873197815169e-07","2.46345134135955e-07","0.154333738837483","0.597899502901849","0.0996992644904202","0.148067493770248","0.184870198729651"
"X146","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X147","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X148","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X149","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X150","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X151","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X152","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X153","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X154","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X155","6.45641456287186e-05","0.000297109232835379","5.37824687919865e-05","5.87403130923397e-05","0.136154931286831","0.62655343437845","0.11341818700613","0.123873447328589","0.161741541026888"
"X156","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X157","0.009106071347641","0.0418805130898064","0.00720045673661659","0.00867292200034233","0.136196176535239","0.626391506985425","0.107694596209004","0.129717720270332","0.161806001649876"
"X158","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X159","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X160","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X161","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X162","0.000470874363418157","0.00216406487180691","0.000358150535877653","0.000463447564344423","0.136227188576641","0.626078836069324","0.103615410776786","0.134078564577249","0.161878957142957"
"X163","0.00543473952994536","0.0250068572221026","0.00430226992328521","0.0051706973546961","0.136159310818392","0.626509591919605","0.107786970190842","0.129544127071161","0.161751798737351"
"X164","0.00543473952994536","0.0250068572221026","0.00430226992328521","0.0051706973546961","0.136159310818392","0.626509591919605","0.107786970190842","0.129544127071161","0.161751798737351"
"X165","0.00543473952994536","0.0250068572221026","0.00430226992328521","0.0051706973546961","0.136159310818392","0.626509591919605","0.107786970190842","0.129544127071161","0.161751798737351"
"X166","0.00543473952994536","0.0250068572221026","0.00430226992328521","0.0051706973546961","0.136159310818392","0.626509591919605","0.107786970190842","0.129544127071161","0.161751798737351"
